Date,Value
8/9/2017,109.7434149
8/8/2017,110.3013374
8/7/2017,110.8586929
8/4/2017,110.1027974
8/3/2017,110.3794266
8/2/2017,110.7278722
8/1/2017,110.5062648
7/31/2017,110.5994713
7/28/2017,111.1518459
7/27/2017,111.441765
7/26/2017,111.8687736
7/25/2017,111.4075594
7/24/2017,110.8258929
7/21/2017,111.4241539
7/20/2017,112.2507619
7/19/2017,111.878956
7/18/2017,112.0380788
7/17/2017,112.4236608
7/14/2017,113.0968025
7/13/2017,113.1383025
7/12/2017,113.5645035
7/11/2017,114.3007453
7/10/2017,114.1477123
7/7/2017,113.7399229
7/6/2017,113.3157664
7/5/2017,113.5492983
7/4/2017,113.2475998
7/3/2017,112.991468
6/30/2017,111.9435682
6/29/2017,112.6697626
6/28/2017,112.1142857
6/27/2017,111.8638056
6/26/2017,111.6742648
6/23/2017,111.3040365
6/22/2017,111.2633181
6/21/2017,111.4290841
6/20/2017,111.3750448
6/19/2017,110.9563354
6/16/2017,111.336975
6/15/2017,110.1110514
6/14/2017,110.3097385
6/13/2017,110.0383347
6/12/2017,109.8832546
6/9/2017,110.4509664
6/8/2017,110.2235284
6/7/2017,109.4588571
6/6/2017,109.3622313
6/5/2017,110.498711
6/2/2017,111.455826
6/1/2017,110.9991978
5/31/2017,110.8635594
5/30/2017,110.9549808
5/29/2017,111.3425098
5/26/2017,111.0932476
5/25/2017,111.7620831
5/24/2017,111.8109533
5/23/2017,111.119037
5/22/2017,111.3403896
5/19/2017,111.235352
5/18/2017,110.5669872
5/17/2017,112.2784924
5/16/2017,113.6359526
5/15/2017,113.425082
5/12/2017,113.8470026
5/11/2017,113.8950276
5/10/2017,113.8026098
5/9/2017,113.9235856
5/8/2017,112.5434266
5/5/2017,112.4806131
5/4/2017,112.8489064
5/3/2017,112.1622859
5/2/2017,112.2766835
4/28/2017,111.399817
4/27/2017,111.4511534
4/26/2017,111.4018177
4/25/2017,110.494904
4/24/2017,110.3152655
4/21/2017,109.1045055
4/20/2017,109.0367613
4/19/2017,109.006993
4/18/2017,108.8372964
4/13/2017,109.1345249
4/12/2017,109.5898161
4/11/2017,110.550113
4/10/2017,111.287578
4/7/2017,110.667921
4/6/2017,110.847553
4/5/2017,110.9664731
4/4/2017,110.3652239
4/3/2017,111.2841197
3/31/2017,111.8230287
3/30/2017,111.1949334
3/29/2017,110.8764421
3/28/2017,110.36007
3/27/2017,110.1386721
3/24/2017,111.1429894
3/23/2017,110.6619692
3/22/2017,111.1039141
3/21/2017,112.5532309
3/20/2017,112.7139137
3/17/2017,113.150787
3/16/2017,113.3227671
3/15/2017,114.6394276
3/14/2017,114.8810084
3/13/2017,114.7425678
3/10/2017,115.425231
3/9/2017,114.633684
3/8/2017,114.2951876
3/7/2017,114.0412254
3/6/2017,113.8123112
3/3/2017,114.3681969
3/2/2017,114.3618033
3/1/2017,113.7757524
2/28/2017,112.1355101
2/27/2017,112.2792104
2/24/2017,112.206617
2/23/2017,112.8345786
2/22/2017,112.9934367
2/21/2017,113.6661289
2/20/2017,113.1405426
2/17/2017,112.7511737
2/16/2017,113.5467518
2/15/2017,114.4954998
2/14/2017,113.3672221
2/13/2017,113.7454135
2/10/2017,113.5102079
2/9/2017,112.2708567
2/8/2017,111.9456165
2/7/2017,112.3559719
2/6/2017,112.2852875
2/3/2017,113.1086491
2/2/2017,112.3242043
2/1/2017,113.2993513
1/31/2017,113.3798233
1/30/2017,114.5437441
1/27/2017,115.1671192
1/26/2017,114.3925234
1/25/2017,113.3668435
1/24/2017,113.3699293
1/23/2017,113.5977601
1/20/2017,115.1899925
1/19/2017,114.576303
1/18/2017,113.5127532
1/17/2017,113.347061
1/16/2017,114.13064
