Date,Value
10/30/2012,0.999922851
10/29/2012,0.999767406
10/26/2012,0.996668733
10/25/2012,0.991610867
10/24/2012,0.989568846
10/23/2012,0.996616686
10/22/2012,0.994182041
10/19/2012,0.98849252
10/18/2012,0.979036438
10/17/2012,0.984375
10/16/2012,0.986509275
10/15/2012,0.977719528
10/12/2012,0.977486507
10/11/2012,0.978866698
10/10/2012,0.977112266
10/9/2012,0.975218096
10/8/2012,0.978777589
10/5/2012,0.980618366
10/4/2012,0.987028029
10/3/2012,0.986283323
10/2/2012,0.981670534
10/1/2012,0.983691854
9/28/2012,0.980974478
9/27/2012,0.983221998
9/26/2012,0.983495524
9/25/2012,0.980281472
9/24/2012,0.980799009
9/21/2012,0.974283954
9/20/2012,0.97869384
9/19/2012,0.974619289
9/18/2012,0.975333231
9/17/2012,0.973024606
9/14/2012,0.964337533
9/13/2012,0.975910147
9/12/2012,0.97441067
9/11/2012,0.972002815
9/10/2012,0.97730119
9/7/2012,0.981583504
9/6/2012,0.986706757
9/5/2012,0.987597392
9/4/2012,0.984974958
9/3/2012,0.986632718
8/31/2012,0.990167314
8/30/2012,0.991230867
8/29/2012,0.988601036
8/28/2012,0.987328658
8/27/2012,0.989864326
8/24/2012,0.993363716
8/23/2012,0.990917782
8/22/2012,0.99252892
8/21/2012,0.985677502
8/20/2012,0.989186992
8/17/2012,0.988489908
8/16/2012,0.98859842
8/15/2012,0.991772564
8/14/2012,0.991823187
8/13/2012,0.99157144
8/10/2012,0.994291306
8/9/2012,0.994228112
8/8/2012,0.997811284
8/7/2012,0.997828884
8/6/2012,1.000484692
8/3/2012,1.003021641
8/2/2012,1.002186943
8/1/2012,1.001788909
7/31/2012,1.002279388
7/30/2012,1.004164625
7/27/2012,1.007306974
7/26/2012,1.007830343
7/25/2012,1.01862535
7/24/2012,1.018032922
7/23/2012,1.017265593
7/20/2012,1.010081967
7/19/2012,1.007162041
7/18/2012,1.013487003
7/17/2012,1.01481964
7/16/2012,1.015603186
7/13/2012,1.016906032
7/12/2012,1.023238627
7/11/2012,1.019004894
7/10/2012,1.018315018
7/9/2012,1.021231595
7/6/2012,1.014704694
7/5/2012,1.012393369
7/4/2012,1.013216561
7/3/2012,1.01638171
7/2/2012,1.017072977
6/29/2012,1.022319301
6/28/2012,1.02786278
6/27/2012,1.025484853
6/26/2012,1.027975952
6/25/2012,1.029868674
6/22/2012,1.028231916
6/21/2012,1.018705604
6/20/2012,1.016923804
6/19/2012,1.021396307
6/18/2012,1.025836107
6/15/2012,1.024214036
6/14/2012,1.026611425
6/13/2012,1.026009255
6/12/2012,1.028818444
6/11/2012,1.02479273
6/8/2012,1.034167469
6/7/2012,1.023580786
6/6/2012,1.033960753
6/5/2012,1.040308955
6/4/2012,1.039076948
6/1/2012,1.03830547
5/31/2012,1.028863985
5/30/2012,1.027817977
5/29/2012,1.024914158
5/28/2012,1.024271845
5/25/2012,1.027419098
5/24/2012,1.025483794
5/23/2012,1.022197646
5/22/2012,1.016369048
5/21/2012,1.023294118
5/18/2012,1.017137018
5/17/2012,1.013877937
5/16/2012,1.007379494
5/15/2012,1.000934361
5/14/2012,1.003731633
5/11/2012,1.004094561
5/10/2012,0.998765527
5/9/2012,1.004401544
5/8/2012,0.9956238
5/7/2012,0.996163585
5/4/2012,0.98888212
5/3/2012,0.98430237
5/2/2012,0.988272028
4/30/2012,0.982669896
4/27/2012,0.98238718
4/26/2012,0.981309118
4/25/2012,0.9856126
4/24/2012,0.989286528
4/23/2012,0.99718224
4/20/2012,0.991130988
4/19/2012,0.991211982
4/18/2012,0.99030016
4/17/2012,0.996192507
4/16/2012,1.000383907
4/13/2012,0.993915424
4/12/2012,0.998403406
4/11/2012,1.002665448
4/10/2012,0.998322404
4/5/2012,0.998010407
4/4/2012,0.995206209
4/3/2012,0.991813744
4/2/2012,0.998573466
3/30/2012,0.996630728
3/29/2012,0.999924653
3/28/2012,0.99640099
3/27/2012,0.992499812
3/26/2012,0.996007834
3/23/2012,1.001585863
3/22/2012,0.998784841
3/21/2012,0.990018904
3/20/2012,0.992423094
3/19/2012,0.991406844
3/16/2012,0.990393413
3/15/2012,0.992571035
3/14/2012,0.989664676
3/13/2012,0.992034924
3/12/2012,0.992911045
3/9/2012,0.992419074
3/8/2012,0.995166893
3/7/2012,1.00152439
3/6/2012,0.998783547
3/5/2012,0.99311649
3/2/2012,0.986910797
3/1/2012,0.985576923
2/29/2012,0.988023507
2/28/2012,0.995689014
2/27/2012,1.003286525
2/24/2012,0.998583358
2/23/2012,0.996917293
2/22/2012,0.998488284
2/21/2012,0.996218424
2/20/2012,0.991934268
2/17/2012,0.994984421
2/16/2012,1.003389308
2/15/2012,0.997021082
